Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,
2017,1,8,12,30,-0.8,114,631,320,4,-3.8000000000000003,45,0,0,45,0.354,80.15,71.02,0.87,1010,0.5,12,3.7,N/A
2017,1,8,13,30,-1.2000000000000002,82,456,175,4,-3.8000000000000003,23,0,3,23,0.35000000000000003,82.49,78.28,0.87,1011,0.5,18,3.3000000000000003,N/A
2017,1,8,14,30,-1.8,26,126,32,4,-4.4,6,0,3,6,0.34700000000000003,82.38,86.98,0.87,1011,0.5,23,3,N/A
2017,1,8,15,30,-2.2,0,0,0,4,-4.9,0,0,0,0,0.34500000000000003,81.54,97.2,0.87,1012,0.5,24,3,N/A
2017,1,8,16,30,-2.4000000000000004,0,0,0,4,-5.1000000000000005,0,0,0,0,0.34500000000000003,81.57000000000001,107.89,0.87,1012,0.5,20,2.9000000000000004,N/A
2017,1,8,17,30,-2.6,0,0,0,4,-5.1000000000000005,0,0,0,0,0.34600000000000003,82.66,119.02,0.87,1012,0.6000000000000001,14,2.9000000000000004,N/A
2017,1,8,18,30,-2.6,0,0,0,4,-5.1000000000000005,0,0,0,0,0.34800000000000003,83.14,130.3,0.87,1012,0.6000000000000001,9,2.9000000000000004,N/A
2017,1,8,19,30,-2.7,0,0,0,4,-5,0,0,0,0,0.35100000000000003,84.17,141.39000000000001,0.87,1011,0.6000000000000001,6,3,N/A
2017,1,8,20,30,-2.7,0,0,0,4,-4.9,0,0,0,0,0.356,84.82000000000001,151.59,0.87,1011,0.6000000000000001,5,3,N/A
2017,1,8,21,30,-2.5,0,0,0,4,-4.7,0,0,0,0,0.363,84.83,159.19,0.87,1011,0.6000000000000001,5,3.1,N/A
2017,1,8,22,30,-2.3000000000000003,0,0,0,4,-4.4,0,0,0,0,0.373,85.32000000000001,160.58,0.87,1011,0.6000000000000001,8,3.1,N/A
2017,1,8,23,30,-2.2,0,0,0,4,-4.2,0,0,0,0,0.379,86.21000000000001,154.70000000000002,0.87,1011,0.6000000000000001,10,3.2,N/A
2017,1,9,0,30,-2,0,0,0,4,-4,0,0,0,0,0.388,86.34,145.12,0.87,1011,0.6000000000000001,18,3.3000000000000003,N/A
2017,1,9,1,30,-1.8,0,0,0,4,-3.8000000000000003,0,0,0,0,0.386,85.93,134.23,0.87,1011,0.6000000000000001,24,3.3000000000000003,N/A
2017,1,9,2,30,-1.5,0,0,0,4,-3.6,0,0,0,0,0.378,85.82000000000001,122.96000000000001,0.87,1011,0.6000000000000001,29,3.4000000000000004,N/A
2017,1,9,3,30,-1.2000000000000002,0,0,0,7,-3.2,0,0,0,0,0.369,86.10000000000001,111.74000000000001,0.87,1011,0.7000000000000001,35,3.4000000000000004,N/A
2017,1,9,4,30,-1,0,0,0,4,-2.9000000000000004,0,0,0,0,0.364,86.93,100.85000000000001,0.87,1011,0.7000000000000001,40,3.3000000000000003,N/A
2017,1,9,5,30,-0.7000000000000001,0,0,0,7,-2.6,0,0,0,0,0.361,86.66,89.98,0.87,1011,0.7000000000000001,45,3.2,N/A
2017,1,9,6,30,-0.2,74,263,115,7,-2.2,14,0,3,14,0.362,86.28,81.16,0.87,1012,0.7000000000000001,47,3.1,N/A
2017,1,9,7,30,0.4,126,471,262,4,-1.6,39,0,0,39,0.366,86.2,73.28,0.87,1012,0.7000000000000001,48,3.1,N/A
2017,1,9,8,30,0.6000000000000001,155,587,382,7,-1.3,37,0,0,37,0.372,87.19,67.29,0.87,1012,0.7000000000000001,47,3,N/A
2017,1,9,9,30,0.4,174,627,451,7,-1.3,42,0,0,42,0.383,88.67,63.81,0.87,1012,0.7000000000000001,49,2.6,N/A
2017,1,9,10,30,0.2,175,637,462,4,-1.5,74,0,0,74,0.394,88.16,63.25,0.87,1012,0.7000000000000001,59,2.1,N/A
2017,1,9,11,30,0,161,613,413,4,-1.8,72,0,3,72,0.402,87.58,65.71000000000001,0.87,1013,0.7000000000000001,73,1.6,N/A
2017,1,9,12,30,-0.2,140,514,309,4,-2,47,0,0,47,0.40800000000000003,87.93,70.85000000000001,0.87,1013,0.7000000000000001,87,1.4000000000000001,N/A
2017,1,9,13,30,-0.5,95,358,168,4,-2,24,0,3,24,0.41200000000000003,89.62,78.11,0.87,1014,0.7000000000000001,99,1.4000000000000001,N/A
2017,1,9,14,30,-0.9,26,79,31,7,-2.7,8,0,3,8,0.41400000000000003,87.73,86.82000000000001,0.87,1014,0.7000000000000001,106,1.4000000000000001,N/A
2017,1,9,15,30,-1.1,0,0,0,7,-3.1,0,0,0,0,0.41400000000000003,86.24,97.03,0.87,1015,0.7000000000000001,108,1.8,N/A
2017,1,9,16,30,-1.2000000000000002,0,0,0,4,-3.3000000000000003,0,0,0,0,0.41300000000000003,85.41,107.73,0.87,1015,0.7000000000000001,109,2.2,N/A
2017,1,9,17,30,-1.4000000000000001,0,0,0,7,-3.6,0,0,0,0,0.41300000000000003,85.14,118.86,0.87,1015,0.7000000000000001,108,2.7,N/A
2017,1,9,18,30,-1.5,0,0,0,7,-3.7,0,0,0,0,0.41200000000000003,84.9,130.14000000000001,0.87,1016,0.7000000000000001,104,3.1,N/A
2017,1,9,19,30,-1.4000000000000001,0,0,0,4,-3.7,0,0,0,0,0.41200000000000003,84.41,141.22,0.87,1016,0.6000000000000001,99,3.4000000000000004,N/A
2017,1,9,20,30,-1.3,0,0,0,4,-3.5,0,0,0,0,0.41300000000000003,84.96000000000001,151.42000000000002,0.87,1015,0.7000000000000001,94,3.8000000000000003,N/A
2017,1,9,21,30,-1,0,0,0,4,-3.3000000000000003,0,0,0,0,0.41300000000000003,84.55,159.02,0.87,1015,0.7000000000000001,91,4,N/A
2017,1,9,22,30,-0.7000000000000001,0,0,0,4,-2.9000000000000004,0,0,1,0,0.41400000000000003,85.05,160.46,0.87,1015,0.7000000000000001,89,4.1000000000000005,N/A
2017,1,9,23,30,-0.5,0,0,0,7,-2.6,0,0,0,0,0.41400000000000003,86.02,154.64000000000001,0.87,1015,0.7000000000000001,88,4.1000000000000005,N/A
2017,1,10,0,30,0,0,0,0,7,-2.4000000000000004,0,0,0,0,0.41600000000000004,83.96000000000001,145.1,0.87,1014,0.7000000000000001,88,4.4,N/A
2017,1,10,1,30,0.1,0,0,0,7,-2.3000000000000003,0,0,0,0,0.41600000000000004,83.84,134.22,0.87,1013,0.7000000000000001,87,4.7,N/A
2017,1,10,2,30,0.2,0,0,0,4,-2.3000000000000003,0,0,0,0,0.417,83.54,122.95,0.87,1013,0.7000000000000001,86,5,N/A
2017,1,10,3,30,0.1,0,0,0,7,-2.3000000000000003,0,0,0,0,0.417,84.03,111.73,0.87,1012,0.7000000000000001,86,5.2,N/A
2017,1,10,4,30,0.1,0,0,0,7,-2.3000000000000003,0,0,0,0,0.41600000000000004,84.01,100.83,0.87,1012,0.7000000000000001,88,5.4,N/A
2017,1,10,5,30,0.4,0,0,0,7,-2.2,0,0,0,0,0.41400000000000003,82.85000000000001,89.95,0.87,1012,0.7000000000000001,89,5.7,N/A
2017,1,10,6,30,0.9,57,420,121,7,-1.8,13,0,3,13,0.41300000000000003,82.18,81.10000000000001,0.87,1012,0.8,87,6.1000000000000005,N/A
2017,1,10,7,30,1.5,85,652,273,6,-1.4000000000000001,22,0,0,22,0.41200000000000003,81.3,73.2,0.87,1011,0.8,83,6.6000000000000005,N/A
2017,1,10,8,30,1.9000000000000001,100,756,393,6,-1,33,0,0,33,0.41000000000000003,80.95,67.19,0.87,1009,0.9,80,6.9,N/A
2017,1,10,9,30,2.1,119,760,456,6,-0.5,40,0,0,40,0.40800000000000003,82.69,63.68,0.87,1008,1.1,76,7.2,N/A
2017,1,10,10,30,2.3000000000000003,134,726,462,6,0,42,0,0,42,0.406,85.04,63.1,0.87,1006,1.2000000000000002,74,7.4,N/A
2017,1,10,11,30,2.3000000000000003,142,643,408,6,0.5,37,0,0,37,0.404,88.17,65.54,0.87,1005,1.3,75,7.5,N/A
2017,1,10,12,30,2.2,128,531,304,6,0.9,27,0,0,27,0.403,91.07000000000001,70.68,0.87,1004,1.3,76,7.5,N/A
2017,1,10,13,30,2.3000000000000003,85,390,166,6,1.2000000000000002,15,0,3,15,0.403,92.26,77.94,0.87,1002,1.4000000000000001,75,7.2,N/A
2017,1,10,14,30,2.5,26,121,33,7,1.5,7,0,3,7,0.402,93.18,86.66,0.87,1001,1.4000000000000001,73,6.7,N/A
2017,1,10,15,30,2.8000000000000003,0,0,0,8,1.8,0,0,0,0,0.402,93.19,96.86,0.87,1001,1.5,82,5.7,N/A
2017,1,10,16,30,3.5,0,0,0,6,2.1,0,0,0,0,0.402,90.36,107.56,0.87,1001,1.4000000000000001,121,4.4,N/A
2017,1,10,17,30,4.3,0,0,0,4,2.4000000000000004,0,0,0,0,0.401,87.37,118.69,0.87,1001,1.2000000000000002,178,4.7,N/A
2017,1,10,18,30,4.6000000000000005,0,0,0,7,2.5,0,0,0,0,0.401,86.47,129.98,0.87,1003,1,208,6.300000000000001,N/A
2017,1,10,19,30,4.5,0,0,0,7,2.3000000000000003,0,0,1,0,0.4,85.88,141.05,0.87,1004,0.8,211,6.9,N/A
2017,1,10,20,30,4.4,0,0,0,7,2.2,0,0,0,0,0.399,85.44,151.25,0.87,1005,0.7000000000000001,208,6.6000000000000005,N/A
2017,1,10,21,30,4.3,0,0,0,6,2.2,0,0,0,0,0.4,85.98,158.84,0.87,1006,0.8,203,6,N/A
2017,1,10,22,30,4.2,0,0,0,4,2.1,0,0,0,0,0.402,86.47,160.33,0.87,1006,0.9,198,5.4,N/A
2017,1,10,23,30,4.2,0,0,0,8,2.1,0,0,0,0,0.403,86.29,154.58,0.87,1007,0.9,196,5.1000000000000005,N/A
2017,1,11,0,30,4.1000000000000005,0,0,0,8,2.1,0,0,0,0,0.406,86.62,145.06,0.87,1008,1,208,5.2,N/A
2017,1,11,1,30,3.7,0,0,0,7,2,0,0,0,0,0.405,88.45,134.2,0.87,1010,1,222,5.5,N/A
2017,1,11,2,30,2.9000000000000004,0,0,0,4,1.6,0,0,0,0,0.397,91.07000000000001,122.94,0.87,1011,0.9,234,5.7,N/A
2017,1,11,3,30,1.8,0,0,0,4,0.6000000000000001,0,0,0,0,0.387,91.7,111.71000000000001,0.87,1013,0.8,240,5.4,N/A
2017,1,11,4,30,0.7000000000000001,0,0,0,4,-0.6000000000000001,0,0,0,0,0.378,90.98,100.8,0.87,1015,0.7000000000000001,242,4.800000000000001,N/A
2017,1,11,5,30,0.2,0,0,0,1,-1.6,0,0,0,0,0.373,87.62,89.91,0.87,1016,0.7000000000000001,243,4.4,N/A
2017,1,11,6,30,0.6000000000000001,60,413,124,4,-1.8,39,0,3,39,0.373,83.66,81.04,0.87,1017,0.7000000000000001,243,4.1000000000000005,N/A
2017,1,11,7,30,1.3,94,620,274,4,-1.6,35,0,0,35,0.376,80.97,73.11,0.87,1018,0.8,243,3.7,N/A
2017,1,11,8,30,2,114,714,393,4,-1.4000000000000001,163,73,3,191,0.378,78.27,67.07000000000001,0.87,1018,0.9,239,3.2,N/A
2017,1,11,9,30,2.8000000000000003,134,728,459,7,-1,42,0,3,42,0.378,76.11,63.54,0.87,1017,1,233,2.7,N/A
2017,1,11,10,30,3.6,149,696,465,4,-0.5,123,0,0,123,0.376,74.36,62.940000000000005,0.87,1017,1.1,227,2.1,N/A
2017,1,11,11,30,4.3,148,639,414,7,-0.30000000000000004,114,0,0,114,0.375,72.25,65.37,0.87,1017,1.2000000000000002,211,1.2000000000000002,N/A
2017,1,11,12,30,4.6000000000000005,126,553,311,7,0,125,298,0,225,0.372,71.87,70.5,0.87,1017,1.3,150,0.9,N/A
2017,1,11,13,30,4.5,92,374,171,4,0.6000000000000001,43,0,3,43,0.37,75.88,77.76,0.87,1016,1.3,101,1.6,N/A
2017,1,11,14,30,4.5,28,96,34,4,1.2000000000000002,10,0,3,10,0.368,79.06,86.49,0.87,1016,1.3,104,2.4000000000000004,N/A
2017,1,11,15,30,4.800000000000001,0,0,0,7,1.8,0,0,0,0,0.367,80.89,96.69,0.87,1015,1.3,120,2.9000000000000004,N/A
2017,1,11,16,30,5.300000000000001,0,0,0,6,2.4000000000000004,0,0,0,0,0.367,81.27,107.39,0.87,1015,1.4000000000000001,142,3.2,N/A
2017,1,11,17,30,5.7,0,0,0,7,2.6,0,0,0,0,0.366,80.26,118.53,0.87,1014,1.4000000000000001,164,3.7,N/A
2017,1,11,18,30,5.9,0,0,0,8,2.6,0,0,0,0,0.366,79.60000000000001,129.81,0.87,1013,1.5,178,4.5,N/A
2017,1,11,19,30,6,0,0,0,7,2.8000000000000003,0,0,0,0,0.366,79.89,140.88,0.87,1013,1.6,185,5.300000000000001,N/A
2017,1,11,20,30,6.1000000000000005,0,0,0,8,3.1,0,0,0,0,0.366,81.19,151.07,0.87,1012,1.6,190,5.800000000000001,N/A
2017,1,11,21,30,6.1000000000000005,0,0,0,7,3.5,0,0,0,0,0.365,83.60000000000001,158.66,0.87,1012,1.6,193,5.9,N/A
2017,1,11,22,30,6.1000000000000005,0,0,0,7,3.9000000000000004,0,0,0,0,0.364,85.61,160.19,0.87,1011,1.7000000000000002,194,5.5,N/A
2017,1,11,23,30,6.1000000000000005,0,0,0,7,4.1000000000000005,0,0,0,0,0.365,86.77,154.5,0.87,1011,1.7000000000000002,194,5.2,N/A
2017,1,12,0,30,5.7,0,0,0,6,4.1000000000000005,0,0,0,0,0.371,89.63,145.03,0.87,1011,1.7000000000000002,201,4.2,N/A
2017,1,12,1,30,5.1000000000000005,0,0,0,6,4.1000000000000005,0,0,0,0,0.376,93.39,134.18,0.87,1011,1.7000000000000002,213,3.6,N/A
2017,1,12,2,30,4.4,0,0,0,6,3.9000000000000004,0,0,0,0,0.381,96.38,122.92,0.87,1011,1.7000000000000002,232,3.3000000000000003,N/A
2017,1,12,3,30,3.6,0,0,0,7,3.3000000000000003,0,0,0,0,0.384,98.15,111.68,0.87,1011,1.6,255,3.7,N/A
2017,1,12,4,30,2.7,0,0,0,6,2.6,0,0,0,0,0.384,99.07000000000001,100.76,0.87,1011,1.5,282,4.1000000000000005,N/A
2017,1,12,5,30,2.1,0,0,0,6,1.6,0,0,0,0,0.38,96.65,89.88,0.87,1012,1.4000000000000001,306,4,N/A
2017,1,12,6,30,1.9000000000000001,75,244,113,6,1,13,0,3,13,0.371,93.51,80.97,0.87,1013,1.2000000000000002,311,3.3000000000000003,N/A
2017,1,12,7,30,2,131,438,259,7,0.6000000000000001,24,0,0,24,0.364,90.43,73.02,0.87,1014,1.1,293,2.8000000000000003,N/A
2017,1,12,8,30,2.2,160,569,383,4,0.5,57,0,0,57,0.364,88.33,66.96000000000001,0.87,1014,0.9,270,3.1,N/A
2017,1,12,9,30,2.7,157,680,461,4,0.5,185,49,0,206,0.366,85.66,63.39,0.87,1015,0.8,258,3.7,N/A
2017,1,12,10,30,3.1,149,721,479,2,0.6000000000000001,195,244,0,307,0.364,83.81,62.77,0.87,1015,0.7000000000000001,251,4.2,N/A
2017,1,12,11,30,3.5,123,743,435,7,0.6000000000000001,129,517,0,345,0.357,81.32000000000001,65.19,0.87,1015,0.7000000000000001,247,4.4,N/A
2017,1,12,12,30,3.7,96,712,336,4,0.5,139,88,0,168,0.34700000000000003,79.73,70.31,0.87,1015,0.7000000000000001,244,4.3,N/A
2017,1,12,13,30,3.3000000000000003,70,564,192,7,0.5,74,287,3,136,0.341,81.93,77.58,0.87,1016,0.7000000000000001,242,4,N/A
2017,1,12,14,30,2.5,27,230,42,4,0.1,16,0,3,16,0.341,84.37,86.32000000000001,0.87,1016,0.7000000000000001,241,3.7,N/A
2017,1,12,15,30,2,0,0,0,7,-0.4,0,0,0,0,0.341,84.37,96.51,0.87,1016,0.7000000000000001,242,3.6,N/A
2017,1,12,16,30,1.9000000000000001,0,0,0,4,-0.7000000000000001,0,0,0,0,0.339,82.74,107.22,0.87,1017,0.7000000000000001,246,3.6,N/A
2017,1,12,17,30,2,0,0,0,4,-1.1,0,0,0,0,0.337,79.96000000000001,118.36,0.87,1017,0.7000000000000001,253,3.5,N/A
2017,1,12,18,30,1.9000000000000001,0,0,0,4,-1.5,0,0,0,0,0.335,78.28,129.64000000000001,0.87,1017,0.8,258,3.5,N/A
2017,1,12,19,30,1.9000000000000001,0,0,0,4,-2,0,0,0,0,0.333,75.52,140.71,0.87,1017,0.8,260,3.5,N/A
2017,1,12,20,30,1.9000000000000001,0,0,0,4,-2.2,0,0,0,0,0.33,73.98,150.89000000000001,0.87,1017,0.8,260,3.6,N/A
2017,1,12,21,30,1.8,0,0,0,4,-2.2,0,0,0,0,0.326,74.79,158.48,0.87,1018,0.8,258,3.7,N/A
2017,1,12,22,30,1.7000000000000002,0,0,0,0,-1.9000000000000001,0,0,0,0,0.321,77,160.04,0.87,1018,0.8,256,3.7,N/A
2017,1,12,23,30,1.7000000000000002,0,0,0,0,-1.6,0,0,0,0,0.319,78.76,154.42000000000002,0.87,1018,0.8,254,3.7,N/A
2017,1,13,0,30,1.5,0,0,0,0,-1.3,0,0,0,0,0.31,81.42,144.98,0.87,1018,0.8,250,3.5,N/A
2017,1,13,1,30,1.3,0,0,0,0,-1.2000000000000002,0,0,0,0,0.305,83.3,134.15,0.87,1017,0.8,247,3.3000000000000003,N/A
2017,1,13,2,30,1.1,0,0,0,1,-1.2000000000000002,0,0,0,0,0.302,84.77,122.89,0.87,1017,0.8,244,3.1,N/A
2017,1,13,3,30,0.9,0,0,0,1,-1.2000000000000002,0,0,0,0,0.3,85.86,111.65,0.87,1018,0.8,239,2.9000000000000004,N/A
2017,1,13,4,30,1,0,0,0,1,-1.2000000000000002,0,0,0,0,0.299,84.98,100.72,0.87,1018,0.8,229,2.9000000000000004,N/A
2017,1,13,5,30,1.8,0,0,0,0,-1.2000000000000002,0,0,0,0,0.297,80.42,89.83,0.87,1018,0.8,218,3,N/A
2017,1,13,6,30,3.2,50,515,131,1,-0.5,50,515,0,131,0.296,76.46000000000001,80.9,0.87,1018,0.8,208,3.3000000000000003,N/A
2017,1,13,7,30,4.3,74,724,286,2,-0.2,107,11,0,111,0.295,72.79,72.92,0.87,1018,0.8,205,3.6,N/A
2017,1,13,8,30,5.2,86,824,410,2,-0.1,167,99,0,206,0.294,68.78,66.83,0.87,1017,0.8,206,4,N/A
2017,1,13,9,30,6,89,870,481,2,-0.1,197,169,0,273,0.294,64.76,63.24,0.87,1016,0.9,208,4.3,N/A
2017,1,13,10,30,6.6000000000000005,88,882,494,2,0,197,237,0,307,0.293,62.81,62.6,0.87,1015,0.9,207,4.3,N/A
2017,1,13,11,30,7,83,861,447,2,0.2,161,350,0,309,0.292,61.93,65,0.87,1014,0.9,202,4.1000000000000005,N/A
2017,1,13,12,30,7,71,801,343,2,0.5,140,91,0,171,0.292,63.2,70.12,0.87,1014,1,193,3.3000000000000003,N/A
2017,1,13,13,30,6.1000000000000005,53,673,200,0,1.4000000000000001,53,673,0,200,0.292,71.98,77.39,0.87,1013,1,180,2.8000000000000003,N/A
2017,1,13,14,30,4.800000000000001,24,354,48,1,0.8,24,354,0,48,0.293,75.47,86.14,0.87,1013,1,170,2.8000000000000003,N/A
2017,1,13,15,30,4.2,0,0,0,7,0.1,0,0,0,0,0.294,74.7,96.33,0.87,1013,0.9,170,3,N/A
2017,1,13,16,30,4.1000000000000005,0,0,0,7,0,0,0,0,0,0.296,74.88,107.05,0.87,1012,0.9,177,3.3000000000000003,N/A
2017,1,13,17,30,4.2,0,0,0,4,0.2,0,0,0,0,0.299,75.26,118.19,0.87,1012,1,183,3.6,N/A
2017,1,13,18,30,4.4,0,0,0,1,0.5,0,0,0,0,0.302,75.66,129.47,0.87,1011,1,183,3.9000000000000004,N/A
2017,1,13,19,30,4.4,0,0,0,7,0.6000000000000001,0,0,0,0,0.305,76.38,140.54,0.87,1011,1,179,4.1000000000000005,N/A
2017,1,13,20,30,4.3,0,0,0,7,0.6000000000000001,0,0,0,0,0.308,76.8,150.70000000000002,0.87,1010,1,175,4.3,N/A
2017,1,13,21,30,4.1000000000000005,0,0,0,7,0.5,0,0,0,0,0.312,77.36,158.28,0.87,1009,1,172,4.4,N/A
2017,1,13,22,30,3.9000000000000004,0,0,0,7,0.30000000000000004,0,0,0,0,0.316,77.64,159.88,0.87,1009,1,170,4.5,N/A
2017,1,13,23,30,3.8000000000000003,0,0,0,4,0.30000000000000004,0,0,0,0,0.318,77.71000000000001,154.33,0.87,1008,1,170,4.6000000000000005,N/A
2017,1,14,0,30,3.8000000000000003,0,0,0,7,0.30000000000000004,0,0,0,0,0.326,78,144.93,0.87,1008,1.1,171,4.800000000000001,N/A
2017,1,14,1,30,3.8000000000000003,0,0,0,7,0.4,0,0,0,0,0.33,78.4,134.11,0.87,1007,1.1,171,4.9,N/A
2017,1,14,2,30,3.8000000000000003,0,0,0,7,0.4,0,0,0,0,0.332,78.37,122.86,0.87,1007,1.2000000000000002,171,4.800000000000001,N/A
2017,1,14,3,30,3.8000000000000003,0,0,0,7,0.30000000000000004,0,0,0,0,0.331,78.10000000000001,111.61,0.87,1006,1.2000000000000002,171,4.800000000000001,N/A
2017,1,14,4,30,3.9000000000000004,0,0,0,7,0.4,0,0,0,0,0.328,78.19,100.68,0.87,1006,1.2000000000000002,172,5,N/A
2017,1,14,5,30,4.2,0,0,0,7,0.7000000000000001,0,0,0,0,0.324,77.77,89.79,0.87,1006,1.2000000000000002,173,5.300000000000001,N/A
2017,1,14,6,30,4.9,50,506,130,4,1.1,47,0,3,47,0.322,76.37,80.82000000000001,0.87,1006,1.2000000000000002,174,5.6000000000000005,N/A
2017,1,14,7,30,5.9,74,707,283,4,1.7000000000000002,110,16,0,114,0.321,74.41,72.81,0.87,1006,1.2000000000000002,176,5.6000000000000005,N/A
2017,1,14,8,30,6.9,87,798,403,4,2.5,110,0,0,110,0.321,73.39,66.7,0.87,1006,1.3,178,5.5,N/A
2017,1,14,9,30,7.800000000000001,103,814,471,4,3.3000000000000003,200,137,0,262,0.321,73.4,63.08,0.87,1005,1.3,182,5.300000000000001,N/A
2017,1,14,10,30,8.6,105,814,482,4,4.2,197,258,0,316,0.32,74.05,62.42,0.87,1005,1.4000000000000001,186,5.1000000000000005,N/A
2017,1,14,11,30,9,101,785,435,3,5,168,325,0,306,0.319,76.14,64.81,0.87,1004,1.4000000000000001,188,4.800000000000001,N/A
2017,1,14,12,30,9.200000000000001,90,706,332,7,5.6000000000000005,141,80,0,169,0.318,78.24,69.93,0.87,1004,1.5,188,4.6000000000000005,N/A
2017,1,14,13,30,8.8,69,547,190,4,5.9,41,0,3,41,0.316,81.89,77.2,0.87,1004,1.6,188,4.5,N/A
2017,1,14,14,30,8.200000000000001,29,200,43,8,5.7,25,61,3,30,0.314,83.96000000000001,85.97,0.87,1004,1.7000000000000002,187,4.800000000000001,N/A
2017,1,14,15,30,7.9,0,0,0,6,5.4,0,0,0,0,0.315,84.28,96.15,0.87,1005,1.8,187,5.1000000000000005,N/A
2017,1,14,16,30,7.7,0,0,0,4,5.2,0,0,0,0,0.318,84.26,106.87,0.87,1005,1.8,186,5.300000000000001,N/A
2017,1,14,17,30,7.5,0,0,0,4,5,0,0,0,0,0.322,84.43,118.01,0.87,1005,1.9000000000000001,184,5.2,N/A
2017,1,14,18,30,7.4,0,0,0,4,4.9,0,0,0,0,0.327,84.37,129.3,0.87,1005,1.9000000000000001,183,5.2,N/A
2017,1,14,19,30,7.4,0,0,0,4,5,0,0,0,0,0.332,84.71000000000001,140.36,0.87,1005,2,188,5,N/A
2017,1,14,20,30,7.2,0,0,0,4,5.300000000000001,0,0,0,0,0.336,87.58,150.51,0.87,1005,2,195,4.6000000000000005,N/A
2017,1,14,21,30,6.800000000000001,0,0,0,4,5.4,0,0,0,0,0.34,91.05,158.09,0.87,1006,2,204,3.9000000000000004,N/A
2017,1,14,22,30,6.5,0,0,0,7,5.5,0,0,0,0,0.343,93.4,159.72,0.87,1006,1.9000000000000001,217,2.9000000000000004,N/A
2017,1,14,23,30,6.300000000000001,0,0,0,8,5.4,0,0,0,0,0.34400000000000003,94.02,154.23,0.87,1007,1.9000000000000001,225,2.5,N/A
2017,1,15,0,30,5.9,0,0,0,7,5.2,0,0,0,0,0.34700000000000003,95.25,144.87,0.87,1007,1.8,255,1.8,N/A
2017,1,15,1,30,5.800000000000001,0,0,0,4,4.9,0,0,0,0,0.35000000000000003,93.92,134.07,0.87,1008,1.7000000000000002,293,1.7000000000000002,N/A
2017,1,15,2,30,5.6000000000000005,0,0,0,4,4.5,0,0,0,0,0.353,92.76,122.82000000000001,0.87,1008,1.6,174,1.7000000000000002,N/A
2017,1,15,3,30,5.4,0,0,0,4,4.3,0,0,0,0,0.358,92.47,111.57000000000001,0.87,1009,1.6,41,1.9000000000000001,N/A
2017,1,15,4,30,5.2,0,0,0,4,4.1000000000000005,0,0,0,0,0.364,92.61,100.62,0.87,1009,1.5,60,2,N/A
2017,1,15,5,30,5.4,0,0,0,8,4,0,0,0,0,0.37,90.75,89.73,0.87,1010,1.5,72,2.1,N/A
2017,1,15,6,30,5.7,73,272,117,7,4.1000000000000005,13,0,3,13,0.374,89.7,80.73,0.87,1011,1.5,83,2.1,N/A
2017,1,15,7,30,5.9,126,460,262,7,4.2,23,0,0,23,0.376,88.84,72.7,0.87,1011,1.5,89,2,N/A
2017,1,15,8,30,6.1000000000000005,156,569,382,8,4.2,34,0,0,34,0.377,87.78,66.55,0.87,1011,1.5,83,1.9000000000000001,N/A
2017,1,15,9,30,6.300000000000001,170,624,455,7,4.2,42,0,0,42,0.381,86.69,62.910000000000004,0.87,1011,1.4000000000000001,65,2,N/A
2017,1,15,10,30,6.300000000000001,173,632,468,6,4.2,43,0,0,43,0.385,86.63,62.230000000000004,0.87,1012,1.4000000000000001,46,2.3000000000000003,N/A
2017,1,15,11,30,6.2,161,613,424,4,4.2,62,0,0,62,0.388,86.8,64.61,0.87,1012,1.3,36,2.7,N/A
2017,1,15,12,30,6,141,524,322,4,4,45,0,0,45,0.389,87.29,69.72,0.87,1013,1.3,34,3.1,N/A
2017,1,15,13,30,5.6000000000000005,99,373,183,7,3.9000000000000004,16,0,3,16,0.39,89.08,77,0.87,1013,1.3,32,3.3000000000000003,N/A
2017,1,15,14,30,5.2,34,109,42,1,3.8000000000000003,34,109,0,42,0.393,90.61,85.78,0.87,1014,1.2000000000000002,31,3.3000000000000003,N/A
2017,1,15,15,30,4.9,0,0,0,4,3.7,0,0,0,0,0.397,91.62,95.97,0.87,1014,1.2000000000000002,29,3.2,N/A
2017,1,15,16,30,4.7,0,0,0,4,3.5,0,0,0,0,0.399,92.14,106.69,0.87,1015,1.2000000000000002,27,3,N/A
2017,1,15,17,30,4.6000000000000005,0,0,0,4,3.4000000000000004,0,0,0,0,0.4,92.23,117.84,0.87,1015,1.2000000000000002,27,2.8000000000000003,N/A
2017,1,15,18,30,4.4,0,0,0,4,3.4000000000000004,0,0,0,0,0.399,93.04,129.12,0.87,1016,1.1,27,2.7,N/A
2017,1,15,19,30,4.2,0,0,0,4,3.2,0,0,0,0,0.4,93.42,140.18,0.87,1016,1.1,28,2.6,N/A
2017,1,15,20,30,4.1000000000000005,0,0,0,4,3.1,0,0,0,0,0.403,93.25,150.32,0.87,1016,1.1,33,2.5,N/A
2017,1,15,21,30,4.1000000000000005,0,0,0,7,3,0,0,0,0,0.405,92.83,157.88,0.87,1016,1.1,42,2.6,N/A
2017,1,15,22,30,4.3,0,0,0,7,3.1,0,0,0,0,0.404,91.83,159.55,0.87,1016,1.1,50,3,N/A
